labels,multilabels,ru_names,us_names
A61B5,['A61B5'],4030:9a92dd1959bde7d0:8ac7e99b322e,4040:6a1d05c6f8a9e658:93d981f097e3
A61C17,['A61C17'],4030:9a92dd1959bde7d0:a22fa913f7ce,4040:6a1d05c6f8a9e658:93fbc9c1972c
A61K31,['A61K31'],4030:9a92dd1959bde7d0:1e923f89782d,4040:6a1d05c6f8a9e658:940d0f826722
H04B1,['H04B1'],4030:9a92dd1959bde7d0:ba1e3d9d3272,4040:6a1d05c6f8a9e658:94121e0093b6
A61K31,['A61K31'],4030:9a92dd1959bde7d0:a0098af93d0,4040:6a1d05c6f8a9e658:9432fe0c86af
E21B43,['E21B43'],4030:9a92dd1959bde7d0:6ae7ac0eedc8,4040:6a1d05c6f8a9e658:946c4e8d61c9
H04L9,['H04L9'],4030:9a92dd1959bde7d0:4ed5984a1d08,4040:6a1d05c6f8a9e658:946ca2e8a62f
A61B17,['A61B17'],4030:9a92dd1959bde7d0:ee9bb02241b7,4040:6a1d05c6f8a9e658:946e7bceec8a
F01D5,['F01D5'],4030:9a92dd1959bde7d0:a6ed8790391d,4040:6a1d05c6f8a9e658:94ad6dfd2002
A23L1,['A23L1'],4030:9a92dd1959bde7d0:22656f0f36a4,4040:6a1d05c6f8a9e658:94bc9eebd3e9
A61B17,['A61B17'],4030:9a92dd1959bde7d0:bb2f28aac82a,4040:6a1d05c6f8a9e658:94c12b1d0941
H04B7,['H04B7'],4030:9a92dd1959bde7d0:d0fc6c9f4611,4040:6a1d05c6f8a9e658:94d5fcda2f65
G06F17,['G06F17'],4030:9a92dd1959bde7d0:1eec4052acd7,4040:6a1d05c6f8a9e658:94d6b39018e1
C09K8,"['E21B43', 'C09K8']",4030:9a92dd1959bde7d0:8be4aec9d6fd,4040:6a1d05c6f8a9e658:951c42d6389f
H04W4,['H04W4'],4030:9a92dd1959bde7d0:e5d93425e581,4040:6a1d05c6f8a9e658:95250530be37
G06F21,"['G06F12', 'G06F21']",4030:9a92dd1959bde7d0:c86781d58782,4040:6a1d05c6f8a9e658:952546665ab5
C08L23,"['other', 'C08L23']",4030:9a92dd1959bde7d0:6fcbd0e5a056,4040:6a1d05c6f8a9e658:9528ea2699a7
A61K31,['A61K31'],4030:9a92dd1959bde7d0:2ec5b608316,4040:6a1d05c6f8a9e658:956a71959f28
A61B17,['A61B17'],4030:9a92dd1959bde7d0:13566a09040b,4040:6a1d05c6f8a9e658:959dd47eb70
G06F21,"['G06F21', 'H04L9']",4030:9a92dd1959bde7d0:53e1f497a89a,4040:6a1d05c6f8a9e658:95c68d4248e2
F16D65,"['F16D65', 'other']",4030:9a92dd1959bde7d0:2db774263d56,4040:6a1d05c6f8a9e658:95c9b28e36e2
E21B43,['E21B43'],4030:9a92dd1959bde7d0:7f080b00f4a2,4040:6a1d05c6f8a9e658:95e8be0a5397
E21B43,['E21B43'],4030:9a92dd1959bde7d0:31d9a5608ee6,4040:6a1d05c6f8a9e658:960302001436
A61B17,['A61B17'],4030:9a92dd1959bde7d0:6e2bbf7b3b9b,4040:6a1d05c6f8a9e658:960e3dd0b1bd
A61B17,['A61B17'],4030:9a92dd1959bde7d0:54df2a0ebebf,4040:6a1d05c6f8a9e658:960f740aab2a
B23K9,['B23K9'],4030:9a92dd1959bde7d0:8da58d22c2ad,4040:6a1d05c6f8a9e658:9639423e58f4
A61F13,"['other', 'A61F13']",4030:9a92dd1959bde7d0:409fc1ffa31a,4040:6a1d05c6f8a9e658:9672b59abcf2
A61B17,['A61B17'],4030:9a92dd1959bde7d0:e59fbc1821f8,4040:6a1d05c6f8a9e658:967860bbaba
F01D25,['F01D25'],4030:9a92dd1959bde7d0:7e2beb6e8fab,4040:6a1d05c6f8a9e658:96879e4c63bb
A61F2,['A61F2'],4030:9a92dd1959bde7d0:dedb7bd9d44a,4040:6a1d05c6f8a9e658:96bd0778d0a8
H04N7,['H04N7'],4030:9a92dd1959bde7d0:465f1111bd48,4040:6a1d05c6f8a9e658:96bea28d2160
F02M25,['F02M25'],4030:9a92dd1959bde7d0:54c84a50fe3d,4040:6a1d05c6f8a9e658:96cba17d23c9
B22D11,['B22D11'],4030:9a92dd1959bde7d0:464f817d34bc,4040:6a1d05c6f8a9e658:96f0363dba27
A61B17,['A61B17'],4030:9a92dd1959bde7d0:1a158e76fc96,4040:6a1d05c6f8a9e658:97351499a198
A61F2,['A61F2'],4030:9a92dd1959bde7d0:ffd7702985f9,4040:6a1d05c6f8a9e658:97823774d91e
A61B17,['A61B17'],4030:9a92dd1959bde7d0:10a9b9ab12bf,4040:6a1d05c6f8a9e658:978b2d5d78cc
E21B43,['E21B43'],4030:9a92dd1959bde7d0:d1bfaf120d1b,4040:6a1d05c6f8a9e658:97967897e4db
E21B47,['E21B47'],4030:9a92dd1959bde7d0:d3404bb52d9c,4040:6a1d05c6f8a9e658:97ba7c906aa2
G06F17,['G06F17'],4030:9a92dd1959bde7d0:4e0d49be6104,4040:6a1d05c6f8a9e658:97bd5a4decdc
C07C2,"['C07C2', 'C07C5']",4030:9a92dd1959bde7d0:4f271e62650d,4040:6a1d05c6f8a9e658:97cce454705b
B26B21,['B26B21'],4030:9a92dd1959bde7d0:538a05f1ee36,4040:6a1d05c6f8a9e658:98028ef8a127
F02D41,['F02D41'],4030:9a92dd1959bde7d0:48fd6580d847,4040:6a1d05c6f8a9e658:9810993228e6
C07C5,['C07C5'],4030:9a92dd1959bde7d0:89580c1eed6c,4040:6a1d05c6f8a9e658:9839c0cbaf3a
B26B21,['B26B21'],4030:9a92dd1959bde7d0:ddc091943c0f,4040:6a1d05c6f8a9e658:9897d6959d67
G06F15,['G06F15'],4030:9a92dd1959bde7d0:a4fa309cb87c,4040:6a1d05c6f8a9e658:989f5acd5239
F01N3,['F01N3'],4030:9a92dd1959bde7d0:dd823c68b35,4040:6a1d05c6f8a9e658:98a2d6d47c73
A61F13,['A61F13'],4030:9a92dd1959bde7d0:273ef833d5e4,4040:6a1d05c6f8a9e658:98b4e4ae4b81
A61F13,['A61F13'],4030:9a92dd1959bde7d0:d2fa2c4b4035,4040:6a1d05c6f8a9e658:98e09432dbe7
G02C7,"['G02C7', 'other']",4030:9a92dd1959bde7d0:302518c24f6c,4040:6a1d05c6f8a9e658:992966753c0d
A61K38,['A61K38'],4030:9a92dd1959bde7d0:3e1f81a81e7f,4040:6a1d05c6f8a9e658:996d05ceeddb
G06F9,['G06F9'],4030:9a92dd1959bde7d0:6ad840e9b32c,4040:6a1d05c6f8a9e658:99780a4fc175
G06F17,['G06F17'],4030:9a92dd1959bde7d0:a8ce69ca24f8,4040:6a1d05c6f8a9e658:998a44146680
B01J23,"['B01J23', 'other']",4030:9a92dd1959bde7d0:1949cc1627ea,4040:6a1d05c6f8a9e658:99a69dfd6621
F02D41,['F02D41'],4030:9a92dd1959bde7d0:e01081b02fc5,4040:6a1d05c6f8a9e658:9a2bc2decc6
A61F13,['A61F13'],4030:9a92dd1959bde7d0:bd142cc873dd,4040:6a1d05c6f8a9e658:9a547131488
H04N7,['H04N7'],4030:9a92dd1959bde7d0:d47564172a02,4040:6a1d05c6f8a9e658:9a56c07d2986
A61B17,['A61B17'],4030:9a92dd1959bde7d0:567199e57477,4040:6a1d05c6f8a9e658:9a5fa37bf155
A61F13,['A61F13'],4030:9a92dd1959bde7d0:c7cab010b60d,4040:6a1d05c6f8a9e658:9a674e0705cb
A61F9,['A61F9'],4030:9a92dd1959bde7d0:97385cb6eb43,4040:6a1d05c6f8a9e658:9a7ed48a681c
A61F13,['A61F13'],4030:9a92dd1959bde7d0:44248ba6f690,4040:6a1d05c6f8a9e658:9a94dcaeb74b
G06F17,['G06F17'],4030:9a92dd1959bde7d0:dee633af3db2,4040:6a1d05c6f8a9e658:9aa209b84ffc
A61B17,['A61B17'],4030:9a92dd1959bde7d0:62ce4423f1,4040:6a1d05c6f8a9e658:9aa2e7fb6ec8
G06K9,['G06K9'],4030:9a92dd1959bde7d0:eb714cd2081f,4040:6a1d05c6f8a9e658:9ac1745f6e12
E21B43,['E21B43'],4030:9a92dd1959bde7d0:812591699e25,4040:6a1d05c6f8a9e658:9ac30991b860
G01V3,"['G01V3', 'E21B47']",4030:9a92dd1959bde7d0:375c10fac281,4040:6a1d05c6f8a9e658:9ac553c55282
E21B33,['E21B33'],4030:9a92dd1959bde7d0:8b9e7a6ed49d,4040:6a1d05c6f8a9e658:9b03a638c63e
A61B17,['A61B17'],4030:9a92dd1959bde7d0:e2c99161b325,4040:6a1d05c6f8a9e658:9b190c2dbc1f
F02D41,['F02D41'],4030:9a92dd1959bde7d0:210ee2ab2a4a,4040:6a1d05c6f8a9e658:9b2fd62c1114
H04B1,['H04B1'],4030:9a92dd1959bde7d0:86cca627c779,4040:6a1d05c6f8a9e658:9b38ab5cf1b5
G06F9,['G06F9'],4030:9a92dd1959bde7d0:5b8bfe61fd3b,4040:6a1d05c6f8a9e658:9b3ad20d7a95
E21B43,['E21B43'],4030:9a92dd1959bde7d0:623dae7a0167,4040:6a1d05c6f8a9e658:9b3c280a9485
C09K8,['C09K8'],4030:9a92dd1959bde7d0:8dabd03184e1,4040:6a1d05c6f8a9e658:9b617e7d329e
E21B43,['E21B43'],4030:9a92dd1959bde7d0:2247eb2df8fc,4040:6a1d05c6f8a9e658:9b6e0b675881
B29C45,['B29C45'],4030:9a92dd1959bde7d0:d23a11469286,4040:6a1d05c6f8a9e658:9b8d28e43da7
G06F9,['G06F9'],4030:9a92dd1959bde7d0:e42919c8ec5d,4040:6a1d05c6f8a9e658:9bbc09ff2675
H04L12,['H04L12'],4030:9a92dd1959bde7d0:75b1d3accab4,4040:6a1d05c6f8a9e658:9be7ebc60dad
F02D41,"['other', 'other', 'F02D41', 'other']",4030:9a92dd1959bde7d0:b2b8476133da,4040:6a1d05c6f8a9e658:9bf14777c2d5
H04B7,['H04B7'],4030:9a92dd1959bde7d0:c25335678313,4040:6a1d05c6f8a9e658:9bf34cd13b1a
F01D5,['F01D5'],4030:9a92dd1959bde7d0:27af16f2930c,4040:6a1d05c6f8a9e658:9c0191e101d9
A61F13,['A61F13'],4030:9a92dd1959bde7d0:d77192948884,4040:6a1d05c6f8a9e658:9c403c03bd35
A61B17,['A61B17'],4030:9a92dd1959bde7d0:303fd0d6044c,4040:6a1d05c6f8a9e658:9c4e0fe6d4e3
B23K9,['B23K9'],4030:9a92dd1959bde7d0:428cb447ec6b,4040:6a1d05c6f8a9e658:9c4ea64786ab
G02C7,['G02C7'],4030:9a92dd1959bde7d0:c34db3168c01,4040:6a1d05c6f8a9e658:9c7a92042d00
G06F3,['G06F3'],4030:9a92dd1959bde7d0:761ba38a9714,4040:6a1d05c6f8a9e658:9c9481723cbb
E21B33,"['E21B33', 'other']",4030:9a92dd1959bde7d0:c5692bcf402c,4040:6a1d05c6f8a9e658:9c9a5194803e
E21B43,['E21B43'],4030:9a92dd1959bde7d0:1daf0469a222,4040:6a1d05c6f8a9e658:9ca731c6c673
G06Q30,['G06Q30'],4030:9a92dd1959bde7d0:265f52d33b80,4040:6a1d05c6f8a9e658:9cb396d40872
G02C7,['G02C7'],4030:9a92dd1959bde7d0:3838b5ef07ec,4040:6a1d05c6f8a9e658:9cba83ece30b
H04L29,"['H04L29', 'H04N7']",4030:9a92dd1959bde7d0:4c856eda0671,4040:6a1d05c6f8a9e658:9cbde3b23ff
H04L12,['H04L12'],4030:9a92dd1959bde7d0:a62bd8444df9,4040:6a1d05c6f8a9e658:9cf5b28b246f
F16K31,['F16K31'],4030:9a92dd1959bde7d0:50094abe3961,4040:6a1d05c6f8a9e658:9d1d956fc029
B23C5,['B23C5'],4030:9a92dd1959bde7d0:fa3721fdf101,4040:6a1d05c6f8a9e658:9d21bc846b8b
B32B27,"['B32B27', 'other']",4030:9a92dd1959bde7d0:a9d3f8fb0d1d,4040:6a1d05c6f8a9e658:9d385040fc36
A61F13,"['other', 'A61F13']",4030:9a92dd1959bde7d0:70737a517bdf,4040:6a1d05c6f8a9e658:9d46a5ab8989
C22F1,"['C22F1', 'other']",4030:9a92dd1959bde7d0:aa014c6f619f,4040:6a1d05c6f8a9e658:9d489d9c263f
E21B33,"['E21B33', 'C09K8']",4030:9a92dd1959bde7d0:f53b3b05c009,4040:6a1d05c6f8a9e658:9d5adebfc7
A61B5,['A61B5'],4030:9a92dd1959bde7d0:16e71b33fa0f,4040:6a1d05c6f8a9e658:9d8033d0cab7
F01D11,"['F01D11', 'F01D5']",4030:9a92dd1959bde7d0:3bc8513bb3a4,4040:6a1d05c6f8a9e658:9d817cf5210e
A61F13,['A61F13'],4030:9a92dd1959bde7d0:caf41e532ad9,4040:6a1d05c6f8a9e658:9ddc57165799
E21B34,['E21B34'],4030:9a92dd1959bde7d0:4583a5a3498d,4040:6a1d05c6f8a9e658:9de6803e5
C08F2,['C08F2'],4030:9a92dd1959bde7d0:b0335f5457f0,4040:6a1d05c6f8a9e658:9e09530db6f0
H04L27,['H04L27'],4030:9a92dd1959bde7d0:b5ffffa1384e,4040:6a1d05c6f8a9e658:9e288bbd9c1f
E21B34,['E21B34'],4030:9a92dd1959bde7d0:b3eb40a0656d,4040:6a1d05c6f8a9e658:9e2b85bca6f3
A61B17,['A61B17'],4030:9a92dd1959bde7d0:716276fad987,4040:6a1d05c6f8a9e658:9e6e9af09956
H04W4,"['other', 'H04N7', 'H04W4']",4030:9a92dd1959bde7d0:a1d4b12aec50,4040:6a1d05c6f8a9e658:9eb1aaba90a5
G06F17,['G06F17'],4030:9a92dd1959bde7d0:31e95ba6325,4040:6a1d05c6f8a9e658:9ebc45b0c955
G06F17,['G06F17'],4030:9a92dd1959bde7d0:7b10218480f,4040:6a1d05c6f8a9e658:9ef4f03c836b
G01V3,['G01V3'],4030:9a92dd1959bde7d0:b27311bac161,4040:6a1d05c6f8a9e658:9f0672a4c8ce
E21B43,['E21B43'],4030:9a92dd1959bde7d0:d75c5bb83430,4040:6a1d05c6f8a9e658:9f0de4cfddd
A61K31,['A61K31'],4030:9a92dd1959bde7d0:1740fbc6f2a6,4040:6a1d05c6f8a9e658:9f18b899ab1b
H04L9,['H04L9'],4030:9a92dd1959bde7d0:f3a792ecb194,4040:6a1d05c6f8a9e658:9f2a913d6fa9
H01L33,['H01L33'],4030:9a92dd1959bde7d0:bb6009495218,4040:6a1d05c6f8a9e658:9f37cd53b37b
C02F1,['C02F1'],4030:9a92dd1959bde7d0:f83fa6d770de,4040:6a1d05c6f8a9e658:9f50377e4c07
A61B17,['A61B17'],4030:9a92dd1959bde7d0:fc26c6855be,4040:6a1d05c6f8a9e658:9f5fd3e4fb8f
E21B43,['E21B43'],4030:9a92dd1959bde7d0:884b05668c7b,4040:6a1d05c6f8a9e658:9fc78c3d1cfb
E21B10,['E21B10'],4030:9a92dd1959bde7d0:4b6dbaa552fa,4040:6a1d05c6f8a9e658:9fd083951219
G06F3,['G06F3'],4030:9a92dd1959bde7d0:4b8b6f300689,4040:6a1d05c6f8a9e658:9fe2e09be424
B01D53,['B01D53'],4030:9a92dd1959bde7d0:befb6f0957b9,4040:6a1d05c6f8a9e658:9fe8c5351ed8
A23L1,['A23L1'],4030:9a92dd1959bde7d0:72f7abe2dcc5,4040:6a1d05c6f8a9e658:a0015455dafa
G06F7,['G06F7'],4030:9a92dd1959bde7d0:d98051000e03,4040:6a1d05c6f8a9e658:a00f1ee0fdd9
A61B17,['A61B17'],4030:9a92dd1959bde7d0:e919341e2c,4040:6a1d05c6f8a9e658:a01e9f297e0f
C11D3,['C11D3'],4030:9a92dd1959bde7d0:f08c134eec72,4040:6a1d05c6f8a9e658:a0231e304529
A23L2,"['A23L2', 'other']",4030:9a92dd1959bde7d0:6b8c8724a47b,4040:6a1d05c6f8a9e658:a02e1d76a042
A61K8,"['A61K8', 'other', 'other']",4030:9a92dd1959bde7d0:c3038066ff8f,4040:6a1d05c6f8a9e658:a06bad2d0d37
C10L1,['C10L1'],4030:9a92dd1959bde7d0:60f00125a857,4040:6a1d05c6f8a9e658:a07bae5072
E21B10,['E21B10'],4030:9a92dd1959bde7d0:c5bdbe1823ec,4040:6a1d05c6f8a9e658:a09545fd7b16
A61B17,['A61B17'],4030:9a92dd1959bde7d0:8a1fca8b167,4040:6a1d05c6f8a9e658:a0a75ddfa853
C09D11,['C09D11'],4030:9a92dd1959bde7d0:15b420a99a40,4040:6a1d05c6f8a9e658:a0ccd73ff09c
F01N3,['F01N3'],4030:9a92dd1959bde7d0:3615aa323c5d,4040:6a1d05c6f8a9e658:a0da044e8cdd
G06F15,['G06F15'],4030:9a92dd1959bde7d0:888291b57fed,4040:6a1d05c6f8a9e658:a0db440baf1d
G06F9,['G06F9'],4030:9a92dd1959bde7d0:90cd952e0f89,4040:6a1d05c6f8a9e658:a0f47b31eaf6
A61B17,['A61B17'],4030:9a92dd1959bde7d0:58b7702e6d32,4040:6a1d05c6f8a9e658:a10b256ae1e2
A61B17,['A61B17'],4030:9a92dd1959bde7d0:ac3e67fd797c,4040:6a1d05c6f8a9e658:a10c906e0691
A61K9,['A61K9'],4030:9a92dd1959bde7d0:80ec451f16d3,4040:6a1d05c6f8a9e658:a122d879f4c0
A61B17,['A61B17'],4030:9a92dd1959bde7d0:84e0ae3fc889,4040:6a1d05c6f8a9e658:a12d4e653a82
C07C5,['C07C5'],4030:9a92dd1959bde7d0:d85aaf33331c,4040:6a1d05c6f8a9e658:a13be0f1b28e
C08G63,['C08G63'],4030:9a92dd1959bde7d0:38976281e29c,4040:6a1d05c6f8a9e658:a13ccb653f26
B01D53,"['B01D53', 'other']",4030:9a92dd1959bde7d0:5d679e739b11,4040:6a1d05c6f8a9e658:a1481db11622
H04L27,['H04L27'],4030:9a92dd1959bde7d0:f9ff2adcbae6,4040:6a1d05c6f8a9e658:a1770d632159
E21B43,"['other', 'E21B43']",4030:9a92dd1959bde7d0:ed76a0a16b75,4040:6a1d05c6f8a9e658:a1853194c22f
A23L2,['A23L2'],4030:9a92dd1959bde7d0:252377a57baf,4040:6a1d05c6f8a9e658:a18f957a3ef
A61F13,['A61F13'],4030:9a92dd1959bde7d0:8372c729ed60,4040:6a1d05c6f8a9e658:a1ecf76aab1c
G06K9,['G06K9'],4030:9a92dd1959bde7d0:38f38234d67,4040:6a1d05c6f8a9e658:a21613f20243
A61B5,['A61B5'],4030:9a92dd1959bde7d0:dd853a184588,4040:6a1d05c6f8a9e658:a21fe32d9b71
B22D11,['B22D11'],4030:9a92dd1959bde7d0:426b9e10579a,4040:6a1d05c6f8a9e658:a22228a5406a
E21B33,"['E21B33', 'C09K8']",4030:9a92dd1959bde7d0:8bd3242bb83c,4040:6a1d05c6f8a9e658:a22590eb051e
A61B17,['A61B17'],4030:9a92dd1959bde7d0:e1144261084b,4040:6a1d05c6f8a9e658:a23762e1a35c
A23L1,['A23L1'],4030:9a92dd1959bde7d0:f10ba056edd3,4040:6a1d05c6f8a9e658:a23c901cce6f
G06F17,['G06F17'],4030:9a92dd1959bde7d0:f82ae41b1712,4040:6a1d05c6f8a9e658:a248366e5cd6
H04Q7,['H04Q7'],4030:9a92dd1959bde7d0:23be9c3f98a0,4040:6a1d05c6f8a9e658:a24f213bd093
A61B18,['A61B18'],4030:9a92dd1959bde7d0:b449b5c01165,4040:6a1d05c6f8a9e658:a2709755b78f
A61F13,['A61F13'],4030:9a92dd1959bde7d0:bc2ef798d363,4040:6a1d05c6f8a9e658:a276c037a5b7
G06F17,['G06F17'],4030:9a92dd1959bde7d0:c1597a940689,4040:6a1d05c6f8a9e658:a29fc0d6e3bd
E21B43,['E21B43'],4030:9a92dd1959bde7d0:98484f1a4cf0,4040:6a1d05c6f8a9e658:a2bbad36c9ba
F01D25,['F01D25'],4030:9a92dd1959bde7d0:5512a4a4b2b4,4040:6a1d05c6f8a9e658:a2cfee9cd90
G06F9,['G06F9'],4030:9a92dd1959bde7d0:1e93539292ea,4040:6a1d05c6f8a9e658:a2d5782972bf
H04L9,"['G06F12', 'H04L9']",4030:9a92dd1959bde7d0:68a399068922,4040:6a1d05c6f8a9e658:a2da3a29a5c7
E21B34,['E21B34'],4030:9a92dd1959bde7d0:90018e69f34e,4040:6a1d05c6f8a9e658:a2da7db8a6a6
C09K8,['C09K8'],4030:9a92dd1959bde7d0:97b6c38ce393,4040:6a1d05c6f8a9e658:a2f02ef8ce96
A61F13,['A61F13'],4030:9a92dd1959bde7d0:7714b96c8981,4040:6a1d05c6f8a9e658:a302de927abc
G06F17,['G06F17'],4030:9a92dd1959bde7d0:2e3dd7931efb,4040:6a1d05c6f8a9e658:a31cf3333926
G06F3,"['G06F17', 'G06F3']",4030:9a92dd1959bde7d0:3a2dea79602a,4040:6a1d05c6f8a9e658:a395b3c2d027
A61B17,['A61B17'],4030:9a92dd1959bde7d0:11dfcc38dff1,4040:6a1d05c6f8a9e658:a397155a6273
A61K9,"['A61K9', 'other']",4030:9a92dd1959bde7d0:6a6a108d7d1c,4040:6a1d05c6f8a9e658:a3a5d47a993c
E21B43,['E21B43'],4030:9a92dd1959bde7d0:8fdbd0f35790,4040:6a1d05c6f8a9e658:a3af1db1a216
E21B34,['E21B34'],4030:9a92dd1959bde7d0:a00bf58b8d77,4040:6a1d05c6f8a9e658:a3b9ca5d1a0e
B01J8,"['B01J8', 'other', 'other']",4030:9a92dd1959bde7d0:bbd138df7ae,4040:6a1d05c6f8a9e658:a3bbca06d0b2
C09D11,['C09D11'],4030:9a92dd1959bde7d0:db3d1ab2a04d,4040:6a1d05c6f8a9e658:a3bfd17bd5b5
A61B3,['A61B3'],4030:9a92dd1959bde7d0:778e760daf7d,4040:6a1d05c6f8a9e658:a3c448984f5d
G06F13,['G06F13'],4030:9a92dd1959bde7d0:8dbbbcbdafc,4040:6a1d05c6f8a9e658:a3cc87997e93
E21B43,['E21B43'],4030:9a92dd1959bde7d0:5a9fba8859e0,4040:6a1d05c6f8a9e658:a41f226fe616
B60W10,['B60W10'],4030:9a92dd1959bde7d0:5793c7539e7e,4040:6a1d05c6f8a9e658:a4c69a8d7e23
A61F13,['A61F13'],4030:9a92dd1959bde7d0:7105a7abdebe,4040:6a1d05c6f8a9e658:a4d588e20cfc
E21B47,['E21B47'],4030:9a92dd1959bde7d0:fef3c81d94ef,4040:6a1d05c6f8a9e658:a4eb407bfc60
A61F13,['A61F13'],4030:9a92dd1959bde7d0:dc58b7153548,4040:6a1d05c6f8a9e658:a4f2e1882d1
A61F9,['A61F9'],4030:9a92dd1959bde7d0:bce735d81af8,4040:6a1d05c6f8a9e658:a58dd7d41eae
F02M25,"['F02M25', 'other', 'other']",4030:9a92dd1959bde7d0:5df05a65b45,4040:6a1d05c6f8a9e658:a58f081c12ce
B01D53,['B01D53'],4030:9a92dd1959bde7d0:bfeb2c076200,4040:6a1d05c6f8a9e658:a5a9170cabb6
B23C5,['B23C5'],4030:9a92dd1959bde7d0:ac3b4f560677,4040:6a1d05c6f8a9e658:a5b836e62b15
G06F15,['G06F15'],4030:9a92dd1959bde7d0:59640e77371,4040:6a1d05c6f8a9e658:a5cdaf3cf040
B23K9,"['B23K9', 'other']",4030:9a92dd1959bde7d0:7af0139220b1,4040:6a1d05c6f8a9e658:a62c441ca9cb
A61K9,"['A61K31', 'A61K9']",4030:9a92dd1959bde7d0:46cecb28e943,4040:6a1d05c6f8a9e658:a6325e8d37e0
E21B34,['E21B34'],4030:9a92dd1959bde7d0:db8de393aba0,4040:6a1d05c6f8a9e658:a636ee76ec33
B29C45,['B29C45'],4030:9a92dd1959bde7d0:9921ad97379c,4040:6a1d05c6f8a9e658:a63db504f808
E21B33,['E21B33'],4030:9a92dd1959bde7d0:83cbf7318ef2,4040:6a1d05c6f8a9e658:a63e64ea712f
C07C2,['C07C2'],4030:9a92dd1959bde7d0:80c04cb44dc8,4040:6a1d05c6f8a9e658:a67535dad4e5
G01N33,['G01N33'],4030:9a92dd1959bde7d0:1d1b4adb3354,4040:6a1d05c6f8a9e658:a68d51679e1f
A61K9,['A61K9'],4030:9a92dd1959bde7d0:ac11e17e7aab,4040:6a1d05c6f8a9e658:a695c32fecc5
A61K38,"['other', 'A61K38', 'other', 'other']",4030:9a92dd1959bde7d0:ba7733239cee,4040:6a1d05c6f8a9e658:a6c22e18117e
B26B21,['B26B21'],4030:9a92dd1959bde7d0:2fc1d79f1d6b,4040:6a1d05c6f8a9e658:a6e081d31fac
E21B43,['E21B43'],4030:9a92dd1959bde7d0:28425c90d554,4040:6a1d05c6f8a9e658:a6f58accd367
A61B17,['A61B17'],4030:9a92dd1959bde7d0:6d021c4b7b63,4040:6a1d05c6f8a9e658:a71e6f17e57
C09K8,"['E21B43', 'C09K8']",4030:9a92dd1959bde7d0:8c5228095ecb,4040:6a1d05c6f8a9e658:a73459c6169c
F02C7,['F02C7'],4030:9a92dd1959bde7d0:f99a23173010,4040:6a1d05c6f8a9e658:a736294f09de
F16J15,['F16J15'],4030:9a92dd1959bde7d0:6e3a544b454b,4040:6a1d05c6f8a9e658:a73e0747297f
G01V1,['G01V1'],4030:9a92dd1959bde7d0:7606be6ed9f5,4040:6a1d05c6f8a9e658:a73e900effa6
C07D487,"['A61K31', 'other', 'C07D487', 'other']",4030:9a92dd1959bde7d0:fecbe4d00579,4040:6a1d05c6f8a9e658:a7730115a666
G06F15,['G06F15'],4030:9a92dd1959bde7d0:fb058d9ed60c,4040:6a1d05c6f8a9e658:a778c4883806
H04Q7,['H04Q7'],4030:9a92dd1959bde7d0:a1972eed1aed,4040:6a1d05c6f8a9e658:a786bf811e49
G06F9,['G06F9'],4030:9a92dd1959bde7d0:26c61bb28844,4040:6a1d05c6f8a9e658:a78f058ae57d
A61K31,"['A61K31', 'other']",4030:9a92dd1959bde7d0:195e52bdc386,4040:6a1d05c6f8a9e658:a79f5c52f28f
A61K31,"['A61K31', 'other']",4030:9a92dd1959bde7d0:4ba46d2ca540,4040:6a1d05c6f8a9e658:a7a4f366a950
F16H7,['F16H7'],4030:9a92dd1959bde7d0:a8fc92497ac4,4040:6a1d05c6f8a9e658:a7af9f03aaf7
G06F17,['G06F17'],4030:9a92dd1959bde7d0:14f946bf12b3,4040:6a1d05c6f8a9e658:a80e5c6e01a5
G01V1,['G01V1'],4030:9a92dd1959bde7d0:e62d3783d9d0,4040:6a1d05c6f8a9e658:a8257ebb35fa
G06F13,['G06F13'],4030:9a92dd1959bde7d0:1559a88f135a,4040:6a1d05c6f8a9e658:a84a426a99ab
G06F21,['G06F21'],4030:9a92dd1959bde7d0:8fc02870768,4040:6a1d05c6f8a9e658:a84be7c8ff1a
C22F1,['C22F1'],4030:9a92dd1959bde7d0:8c57eded8062,4040:6a1d05c6f8a9e658:a8669f63dc27
G06F21,['G06F21'],4030:9a92dd1959bde7d0:cd04704beafc,4040:6a1d05c6f8a9e658:a8dd156b11f0
A61B17,['A61B17'],4030:9a92dd1959bde7d0:150ed5f088e2,4040:6a1d05c6f8a9e658:a8ea1a610c53
G06F17,['G06F17'],4030:9a92dd1959bde7d0:2b79be7f035b,4040:6a1d05c6f8a9e658:a919de5873f3
A61B17,['A61B17'],4030:9a92dd1959bde7d0:418663dc6430,4040:6a1d05c6f8a9e658:a9219aaf19ba
G06F9,['G06F9'],4030:9a92dd1959bde7d0:d1fc0f84e263,4040:6a1d05c6f8a9e658:a9230b062539
G02C7,"['G02C7', 'other']",4030:9a92dd1959bde7d0:3ae40909580b,4040:6a1d05c6f8a9e658:a93800055c76
A61K8,['A61K8'],4030:9a92dd1959bde7d0:d20986de4a43,4040:6a1d05c6f8a9e658:a94563bce26a
F16D65,['F16D65'],4030:9a92dd1959bde7d0:8eea869cf47a,4040:6a1d05c6f8a9e658:a94e9e2fd85d
A63F13,['A63F13'],4030:9a92dd1959bde7d0:2796219885b8,4040:6a1d05c6f8a9e658:a9580142b9f3
